"Track URI","Track Name","Album Name","Artist Name(s)","Release Date","Duration (ms)","Popularity","Explicit","Genres","Record Label","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature"
"spotify:track:3csi3SryPTup0NhtRKidsm","When the Chips are Down","Hadestown (Original Broadway Cast Recording)","Jewelle Blackman;Yvette Gonzalez-Nacer;Kay Trinidad;Eva Noblezada;Anaïs Mitchell;Hadestown Original Broadway Company","2019-07-26","134250","59","False","musicales","Sing It Again Records","0.801","0.762","5","-6.136","0","0.0644","0.596","0.00036","0.0505","0.809","96.053","4"
"spotify:track:65axyQvg2r4AjZHzV5xfhC","Gone, I'm Gone","Hadestown (Original Broadway Cast Recording)","Eva Noblezada;Jewelle Blackman;Yvette Gonzalez-Nacer;Kay Trinidad;Anaïs Mitchell;Hadestown Original Broadway Company","2019-07-26","101170","55","False","musicales","Sing It Again Records","0.43","0.184","0","-10.264","1","0.0459","0.827","0","0.303","0.287","139.109","3"
"spotify:track:6FNYKnVrG1u0IaMvVcUcMU","Wait for Me (""Hey, the big artiste..."") [Intro]","Hadestown (Original Broadway Cast Recording)","André De Shields;Reeve Carney;Anaïs Mitchell;Hadestown Original Broadway Company","2019-07-26","91425","55","False","musicales","Sing It Again Records","0.693","0.336","9","-12.299","0","0.109","0.619","0","0.489","0.178","89.089","4"
"spotify:track:1dARoUpgYHvx33Qp8dawsZ","Wait for Me","Hadestown (Original Broadway Cast Recording)","André De Shields;Reeve Carney;Jewelle Blackman;Yvette Gonzalez-Nacer;Kay Trinidad;Kimberly Marable;Timothy Hughes;Hadestown Original Broadway Company;Malcolm Armwood;Jessie Shelton;John Krause;Ahmad Simmons;Khaila Wilcoxon;Anaïs Mitchell;T. Oliver Reid;Afra Hines","2019-07-26","214961","67","False","musicales","Sing It Again Records","0.568","0.487","2","-6.722","1","0.0468","0.443","0.000588","0.107","0.117","89.028","4"
"spotify:track:68oU2YXg4kwPpertTUFrC6","Why We Build the Wall","Hadestown (Original Broadway Cast Recording)","Patrick Page;Hadestown Original Broadway Company;Anaïs Mitchell","2019-07-26","240193","57","False","musicales","Sing It Again Records","0.563","0.457","5","-7.19","1","0.0353","0.586","0.000229","0.201","0.323","80.318","4"
"spotify:track:7A4IlN2Itx3gBOl6q2yW7q","Why We Build the Wall (""Behind closed doors..."") [Outro]","Hadestown (Original Broadway Cast Recording)","André De Shields;Hadestown Original Broadway Company;Anaïs Mitchell","2019-07-26","57212","53","False","musicales","Sing It Again Records","0.407","0.288","2","-11.714","0","0.046","0.817","5.53E-6","0.0677","0.356","85.255","3"
"spotify:track:1OQ6Jk2d4bv622LStoYapx","Our Lady of the Underground","Hadestown (Original Broadway Cast Recording)","Amber Gray;Anaïs Mitchell;Hadestown Original Broadway Company","2019-07-26","324030","55","False","musicales","Sing It Again Records","0.532","0.582","11","-6.738","0","0.153","0.392","0.000164","0.0831","0.402","131.021","4"
"spotify:track:1FomWvYH5RqagHVHYj9OfC","Way Down Hadestown (Reprise)","Hadestown (Original Broadway Cast Recording)","André De Shields;Jewelle Blackman;Yvette Gonzalez-Nacer;Kay Trinidad;Eva Noblezada;Kimberly Marable;Timothy Hughes;Hadestown Original Broadway Company;Malcolm Armwood;Jessie Shelton;John Krause;Ahmad Simmons;Khaila Wilcoxon;Anaïs Mitchell;T. Oliver Reid;Afra Hines","2019-07-26","230324","55","False","musicales","Sing It Again Records","0.565","0.456","0","-7.272","0","0.179","0.85","0","0.132","0.346","120.433","3"
"spotify:track:48PFfbnf0ZRcGCxO4zApPp","Flowers","Hadestown (Original Broadway Cast Recording)","Eva Noblezada;Anaïs Mitchell;Hadestown Original Broadway Company","2019-07-26","211038","56","False","musicales","Sing It Again Records","0.49","0.138","4","-13.18","1","0.0344","0.829","0.000237","0.12","0.15","85.921","4"
"spotify:track:7pa1vDDj9rhlw2ABngvF6D","Come Home with Me (Reprise)","Hadestown (Original Broadway Cast Recording)","Reeve Carney;Eva Noblezada;Anaïs Mitchell;Hadestown Original Broadway Company","2019-07-26","61038","53","False","musicales","Sing It Again Records","0.586","0.197","0","-10.742","1","0.0452","0.878","3.33E-5","0.15","0.407","129.112","4"
"spotify:track:1oVH404oz30kMDH3HgUooq","Papers (""You're not from around here, son..."") [Intro]","Hadestown (Original Broadway Cast Recording)","Patrick Page;Amber Gray;André De Shields;Eva Noblezada;Reeve Carney;Hadestown Original Broadway Company;Anaïs Mitchell","2019-07-26","113817","53","False","musicales","Sing It Again Records","0.583","0.604","11","-8.25","0","0.523","0.311","1.32E-6","0.0293","0.443","171.516","3"
"spotify:track:14OjlLWKs63z4UI7OapYm8","Papers - Instrumental","Hadestown (Original Broadway Cast Recording)","Hadestown Original Broadway Band;Hadestown Original Broadway Company;Anaïs Mitchell","2019-07-26","73105","51","False","musicales","Sing It Again Records","0.42","0.736","0","-7.701","0","0.0405","0.0258","0.638","0.494","0.721","87.262","3"
"spotify:track:4MITx2mU5AihHNUVDPKEpE","Nothing Changes","Hadestown (Original Broadway Cast Recording)","Jewelle Blackman;Yvette Gonzalez-Nacer;Kay Trinidad;Anaïs Mitchell;Hadestown Original Broadway Company","2019-07-26","71774","53","False","musicales","Sing It Again Records","0.558","0.129","5","-11.498","0","0.224","0.952","0","0.204","0.193","127.469","3"
"spotify:track:2IApCw6CLK9S59VeCfzs6Y","If it's True","Hadestown (Original Broadway Cast Recording)","Reeve Carney;André De Shields;Afra Hines;Timothy Hughes;John Krause;Anaïs Mitchell;Ahmad Simmons;Kimberly Marable;Hadestown Original Broadway Company","2019-07-26","253382","57","False","musicales","Sing It Again Records","0.589","0.569","10","-6.9","0","0.0462","0.614","0","0.0896","0.247","115.518","4"
"spotify:track:3nOSvfxdOeIAaUYO0KMYox","How Long?","Hadestown (Original Broadway Cast Recording)","Amber Gray;Patrick Page;Hadestown Original Broadway Company;Anaïs Mitchell","2019-07-26","221158","54","False","musicales","Sing It Again Records","0.391","0.374","2","-11.914","0","0.0763","0.754","0.000209","0.157","0.28","94.887","4"
"spotify:track:4OxpwmdDfxSv2pVrCI4Rt8","Chant (Reprise)","Hadestown (Original Broadway Cast Recording)","Hadestown Original Broadway Company;Anaïs Mitchell","2019-07-26","241118","56","False","musicales","Sing It Again Records","0.666","0.601","9","-6.822","1","0.137","0.746","0","0.141","0.515","93.76","4"
"spotify:track:0EWMHYcf5t9Gk7MWhgReEr","Epic III","Hadestown (Original Broadway Cast Recording)","Reeve Carney;Hadestown Original Broadway Company;Anaïs Mitchell","2019-07-26","351439","57","False","musicales","Sing It Again Records","0.356","0.231","5","-9.967","1","0.0707","0.829","0","0.134","0.244","174.807","4"
"spotify:track:2hqT2TJCKmvexNRZngk3SD","Epic III (""They danced..."") - Instrumental","Hadestown (Original Broadway Cast Recording)","Hadestown Original Broadway Band;Anaïs Mitchell","2019-07-26","99564","54","False","musicales","Sing It Again Records","0.354","0.329","5","-10.449","1","0.0317","0.71","0.103","0.117","0.254","94.346","4"
"spotify:track:2bwpVCOZAlZRYMWAOISXkv","Promises","Hadestown (Original Broadway Cast Recording)","Eva Noblezada;Reeve Carney;Anaïs Mitchell;Hadestown Original Broadway Company","2019-07-26","163969","54","False","musicales","Sing It Again Records","0.618","0.297","9","-9.377","1","0.0381","0.751","1.82E-5","0.098","0.245","123.776","4"
"spotify:track:4P0KFyujfbjBmU4eb2Ev51","Word to the Wise","Hadestown (Original Broadway Cast Recording)","Jewelle Blackman;Yvette Gonzalez-Nacer;Kay Trinidad;Anaïs Mitchell;Hadestown Original Broadway Company","2019-07-26","80278","53","False","musicales","Sing It Again Records","0.593","0.346","0","-8.214","0","0.148","0.93","0","0.203","0.525","86.943","4"
"spotify:track:5COXzddFkxwPdVOcMe84fX","His Kiss, the Riot","Hadestown (Original Broadway Cast Recording)","Patrick Page;Hadestown Original Broadway Company;Anaïs Mitchell","2019-07-26","183794","51","False","musicales","Sing It Again Records","0.217","0.506","10","-10.434","1","0.114","0.553","0.00517","0.0878","0.229","78.476","4"
"spotify:track:2naokPR0Inhpw9JgW4w956","Wait for Me (""If you wanna walk out of hell..."") - Intro; Reprise","Hadestown (Original Broadway Cast Recording)","André De Shields;Reeve Carney;Eva Noblezada;Afra Hines;Timothy Hughes;Anaïs Mitchell;Ahmad Simmons;John Krause;Kimberly Marable;Hadestown Original Broadway Company","2019-07-26","96526","53","False","musicales","Sing It Again Records","0.717","0.323","6","-14.467","0","0.078","0.676","1.22E-5","0.234","0.333","91.951","4"
"spotify:track:3fJJ28RcXGkgKlgbgBSbc8","Wait for Me (Reprise)","Hadestown (Original Broadway Cast Recording)","André De Shields;Hadestown Original Broadway Company;Anaïs Mitchell","2019-07-26","192281","61","False","musicales","Sing It Again Records","0.705","0.501","0","-6.352","1","0.0933","0.576","3.62E-6","0.636","0.203","92.08","4"
"spotify:track:1vmanLxFqqfhUs0oBGydmo","Doubt Comes In","Hadestown (Original Broadway Cast Recording)","Reeve Carney;Eva Noblezada;Jewelle Blackman;Yvette Gonzalez-Nacer;Kay Trinidad;Timothy Hughes;Kimberly Marable;John Krause;Ahmad Simmons;Afra Hines;Hadestown Original Broadway Company;Anaïs Mitchell","2019-07-26","291958","55","False","musicales","Sing It Again Records","0.376","0.34","7","-8.998","0","0.0321","0.687","0.000778","0.214","0.0649","83.785","4"
"spotify:track:2GMLTm3qlHmKkHnQA3wuRn","Road to Hell (Reprise)","Hadestown (Original Broadway Cast Recording)","André De Shields;Hadestown Original Broadway Company;Anaïs Mitchell","2019-07-26","305490","52","False","musicales","Sing It Again Records","0.48","0.182","10","-10.4","1","0.0695","0.778","2.09E-5","0.108","0.23","106.382","4"
"spotify:track:7hDMTdph3j6w7XQJ7DgJLj","We Raise Our Cups","Hadestown (Original Broadway Cast Recording)","Amber Gray;Eva Noblezada;Hadestown Original Broadway Company;Anaïs Mitchell","2019-07-26","125008","51","False","musicales","Sing It Again Records","0.602","0.136","1","-11.055","0","0.0379","0.9","0","0.103","0.127","125.522","3"
"spotify:track:5yWNAdKufvCQ33CAWqt6Mh","A Salvo","NAFTA II","NAFTA","2023-07-28","304000","55","False","latino, rock","NAFTA 2023","0.779","0.403","0","-10.76","1","0.0339","0.276","0.104","0.11","0.496","107.018","4"
"spotify:track:2RUSmUeGBm5DSld1NVWVlG","Hasta Que Te Vas","NAFTA II","NAFTA","2023-07-28","179641","54","False","latino, rock","NAFTA 2023","0.785","0.528","7","-8.341","1","0.0475","0.298","0.00261","0.251","0.621","88.021","4"
"spotify:track:4c58twuNTtI4VBzH28I3EV","Andate","NAFTA II","NAFTA","2023-07-28","178454","61","False","latino, rock","NAFTA 2023","0.814","0.511","6","-8.421","0","0.0417","0.623","0.00441","0.11","0.622","123.949","4"
"spotify:track:7CqAwQW5OcOWgP6lVftST7","Un Milagro","NAFTA II","NAFTA","2023-07-28","184851","47","False","latino, rock","NAFTA 2023","0.699","0.449","2","-11.905","1","0.0336","0.538","0.00847","0.155","0.344","109.024","4"
"spotify:track:3BUOQHWgnm8l5KDkzujs26","Monumento","NAFTA II","NAFTA","2023-07-28","175333","53","False","latino, rock","NAFTA 2023","0.711","0.449","10","-8.876","0","0.0306","0.426","0.0598","0.0678","0.618","86.987","4"
"spotify:track:1wpKkHklRmdcbxJg3qupxK","A Mi Lado","NAFTA II","NAFTA","2023-07-28","254163","43","False","latino, rock","NAFTA 2023","0.631","0.406","6","-10.86","0","0.0377","0.8","0.0151","0.383","0.531","78.961","4"
"spotify:track:3QsmZtbdKo05hK6VVAjUXd","Duele","NAFTA II","NAFTA","2023-07-28","207000","56","False","latino, rock","NAFTA 2023","0.685","0.467","10","-9.088","1","0.0455","0.558","0.00153","0.0997","0.68","144.79","4"
"spotify:track:1RrDhFnk8MJcHUY27Lo7Zo","La Vida Que Soñé","NAFTA II","NAFTA","2023-07-28","175306","43","False","latino, rock","NAFTA 2023","0.715","0.486","7","-8.325","1","0.0552","0.256","0.0146","0.0899","0.341","81.887","4"
"spotify:track:3Y8lURIFnB5CxtzjK0W3tP","El Tren","NAFTA II","NAFTA","2023-07-28","133342","40","False","latino, rock","NAFTA 2023","0.917","0.466","7","-8.867","0","0.0532","0.063","0.752","0.0865","0.762","95.825","4"
"spotify:track:6ttYXJAIwZlgxk3ASLDMmQ","Quiero Verte","NAFTA II","NAFTA","2023-07-28","226329","58","False","latino, rock","NAFTA 2023","0.716","0.819","5","-7.019","1","0.0452","0.06","0.000599","0.138","0.918","112.073","4"
"spotify:track:01evVOI4ZTG5mX5fcGgVFo","Mejor","NAFTA II","NAFTA","2023-07-28","76708","35","False","latino, rock","NAFTA 2023","0.434","0.667","1","-9.509","1","0.0371","0.0235","0.759","0.447","0.581","97.194","4"
"spotify:track:4LJThQhTe9rkfveYOcfELv","Perderte","NAFTA II","NAFTA","2023-07-28","227635","42","False","latino, rock","NAFTA 2023","0.745","0.467","5","-11.519","1","0.0937","0.911","0.81","0.0898","0.577","73.891","4"
"spotify:track:61og03io9xPCosu9rkgh1t","Venus","Aztlán","Zoé","2018-04-18","254706","62","False","rock, latino, indie","Universal Music Mexico","0.622","0.812","4","-5.265","0","0.0331","0.0179","0.00263","0.391","0.77","117.997","4"
"spotify:track:7ffkdwy4EvMSeUnPVSyqqw","Azul","Aztlán","Zoé","2018-04-18","194226","75","False","rock, latino, indie","Universal Music Mexico","0.515","0.702","9","-6.413","1","0.0363","0.0635","0.608","0.108","0.49","97.993","4"
"spotify:track:5YExs1OO0ol2fIaRm7WmLN","No Hay Mal Que Dure","Aztlán","Zoé","2018-04-18","292120","64","False","rock, latino, indie","Universal Music Mexico","0.46","0.747","0","-7.544","1","0.0289","0.268","0.876","0.126","0.534","161.494","4"
"spotify:track:40dnqAWMjH8cMlgoE1ANjn","Al Final","Aztlán","Zoé","2018-04-18","274026","44","False","rock, latino, indie","Universal Music Mexico","0.525","0.603","4","-7.396","1","0.0281","0.42","0.293","0.274","0.394","135.045","4"
"spotify:track:2YiqBesMJpszYU6raDOG0R","Hielo","Aztlán","Zoé","2018-04-18","302840","69","False","rock, latino, indie","Universal Music Mexico","0.551","0.73","7","-7.69","0","0.0274","0.282","0.923","0.148","0.673","126.965","4"
"spotify:track:6BhxOehTmQIK62WaX6FAKw","Luci","Aztlán","Zoé","2018-04-18","247920","48","False","rock, latino, indie","Universal Music Mexico","0.482","0.588","4","-6.802","0","0.028","0.628","0.294","0.0776","0.302","123.155","4"
"spotify:track:3yqZiszXv79KPfLzeex8XW","Aztlán","Aztlán","Zoé","2018-04-18","219453","44","False","rock, latino, indie","Universal Music Mexico","0.498","0.674","2","-6.802","1","0.0285","0.0295","0.000263","0.108","0.138","109.949","4"
"spotify:track:7HHmyYrLYIAgMED054oJsv","Temor Y Temblor","Aztlán","Zoé","2018-04-18","328986","42","False","rock, latino, indie","Universal Music Mexico","0.541","0.825","2","-5.226","1","0.0291","0.022","0.369","0.123","0.146","110.993","4"
"spotify:track:2Wt26eFSwT5bSZV6QmtmEB","Renacer","Aztlán","Zoé","2018-04-18","374320","54","False","rock, latino, indie","Universal Music Mexico","0.235","0.624","2","-8.274","1","0.0418","0.213","0.853","0.0837","0.051","169.856","4"
"spotify:track:2oMfmic7Xd6ZaspWJiDblk","Ella Es Magia","Aztlán","Zoé","2018-04-18","248440","48","False","rock, latino, indie","Universal Music Mexico","0.386","0.582","9","-8.844","1","0.0727","0.236","0.618","0.0875","0.537","130.32","4"
"spotify:track:6Pzo9yRvXZHvtJCDZfVFP9","Oropel","Aztlán","Zoé","2018-04-18","261333","45","False","rock, latino, indie","Universal Music Mexico","0.484","0.877","9","-6.562","0","0.0443","0.303","0.521","0.0782","0.319","129.971","4"
"spotify:track:0hF1wnq9h5KzonxoOml4rP","Clarividad","Aztlán","Zoé","2018-04-18","303480","43","False","rock, latino, indie","Universal Music Mexico","0.314","0.643","4","-8.894","0","0.0674","0.23","0.908","0.208","0.322","161.843","4"
"spotify:track:3dJuwdXopaPBbkd46jzeof","Salgo Corriendo a Buscarte","Pura Casualidad","El Zar","2020-11-27","199317","51","False","indie, latino","Independent","0.745","0.642","7","-7.76","1","0.0502","0.285","0.0738","0.35","0.751","94.974","4"
"spotify:track:0iTBcOPQPO2K49vnmZYZe6","La Declaración","Pura Casualidad","El Zar","2020-11-27","277573","33","False","indie, latino","Independent","0.823","0.486","0","-9.111","0","0.0421","0.197","0.0021","0.0696","0.588","113.006","4"
"spotify:track:67AG59ltjS8JSqAUTWTJgu","Superstar","Pura Casualidad","El Zar","2020-11-27","182217","56","False","indie, latino","Independent","0.697","0.74","9","-5.995","1","0.0322","0.762","0.00233","0.142","0.753","115.027","4"
"spotify:track:2cp0OKya8Ocqk1sj5rrmtx","Adonde Quieras","Pura Casualidad","El Zar","2020-11-27","226258","49","False","indie, latino","Independent","0.583","0.581","2","-7.288","1","0.0331","0.536","0.00082","0.106","0.461","78.061","4"
"spotify:track:4614qe59G0Z1asyrzksgsE","Huelga de Amor","Pura Casualidad","El Zar","2020-11-27","169418","41","False","indie, latino","Independent","0.705","0.558","7","-7.095","1","0.0295","0.242","0.00157","0.125","0.463","107.938","4"
"spotify:track:12oFxWD8XsCzeL7MnuC4x9","PELÍCULA","Pura Casualidad","El Zar","2020-11-27","193206","22","False","indie, latino","Independent","0.635","0.345","9","-9.959","1","0.0372","0.766","0.00464","0.117","0.444","111.922","4"
"spotify:track:2Qqaf2keyqm5IHbWVsVFjq","Cuarto Creciente","Mi Primer Día Triste","Zoe Gotusso","2020-12-04","178255","49","False","indie, latino","Columbia","0.682","0.65","11","-8.823","1","0.0347","0.205","0.000501","0.366","0.452","100.007","4"
"spotify:track:0drLaDtp4SxzUJoLwEpNe1","Desnuda","Mi Primer Día Triste","Zoe Gotusso","2020-12-04","225264","45","False","indie, latino","Columbia","0.783","0.627","1","-7.581","1","0.0283","0.0409","4.41E-5","0.101","0.474","112.96","4"
"spotify:track:5B3NOiIZkfykH0dk5YekiM","María","Mi Primer Día Triste","Zoe Gotusso","2020-12-04","229943","47","False","indie, latino","Columbia","0.84","0.14","0","-12.776","0","0.0404","0.864","0","0.147","0.514","111.926","4"
"spotify:track:1ZZtQbDVoiDs7FEHJWik4q","Mi Primer Día Triste","Mi Primer Día Triste","Zoe Gotusso","2020-12-04","158653","30","False","indie, latino","Columbia","0.749","0.378","7","-8.749","1","0.042","0.0865","0.0025","0.155","0.406","114.088","4"
"spotify:track:54JWFISolUGIbtNeANGp2B","Ganas","Mi Primer Día Triste","Zoe Gotusso","2020-12-04","254224","56","False","indie, latino","Columbia","0.643","0.575","1","-8.758","0","0.0499","0.474","0","0.284","0.721","75.986","4"
"spotify:track:0h6HR3BKLUojxBtrxmO3rN","La Culpa","Mi Primer Día Triste","Zoe Gotusso","2020-12-04","191896","36","False","indie, latino","Columbia","0.83","0.538","8","-10.047","1","0.0566","0.209","0.0104","0.0905","0.554","93.99","4"
"spotify:track:5hVQs7zKz18voznuYAjOkU","Amándote","Mi Primer Día Triste","Zoe Gotusso","2020-12-04","150859","46","False","indie, latino","Columbia","0.523","0.106","0","-14.658","1","0.042","0.868","1.48E-5","0.117","0.434","146.342","4"
"spotify:track:5bzRBmxaegjZPJZDsj3pKV","El Cuerpo","Mi Primer Día Triste","Zoe Gotusso","2020-12-04","245097","31","False","indie, latino","Columbia","0.696","0.344","1","-8.251","1","0.0268","0.275","0.000678","0.0955","0.29","93.999","4"
"spotify:track:3X9CkljuiWhzoJmGHzKg0z","Ya","Mi Primer Día Triste","Zoe Gotusso","2020-12-04","219410","25","False","indie, latino","Columbia","0.917","0.829","9","-5.907","0","0.0701","0.0232","0.0167","0.0478","0.874","119.984","4"
"spotify:track:69PCPRiRiVQyjnVruZIiN8","María (full mix)","Mi Primer Día Triste","Zoe Gotusso","2020-12-04","244577","28","False","indie, latino","Columbia","0.852","0.445","0","-8.387","0","0.0365","0.111","1.57E-5","0.0755","0.788","113.958","4"
"spotify:track:5oxGnXpTRvlcNXiT5BbpHz","El Riesgo","Devorando Intensidad","El Plan De La Mariposa","2017-06-30","268998","66","False","rock, latino","Savia Records","0.562","0.655","11","-9.777","0","0.0269","0.0154","0.0217","0.133","0.484","136.021","4"
